Lat,Lon
36.86,-118.89
36.86,-118.85
36.86,-118.81
36.86,-118.77
36.86,-118.73
36.86,-118.69
36.86,-118.65
36.86,-118.61
36.86,-118.57
36.86,-118.53
36.86,-118.49
36.86,-118.45
36.86,-118.41
36.86,-118.37
36.86,-118.33
36.86,-118.29
36.86,-118.25
36.86,-118.21
36.86,-118.17
36.86,-118.13
36.86,-118.09
36.86,-118.05
36.86,-118.01
36.86,-117.97
36.86,-117.93
36.86,-117.89
36.86,-117.85
36.86,-117.81
36.86,-117.77
36.86,-117.73
36.86,-117.69
36.86,-117.65
36.86,-117.61
36.86,-117.57
36.86,-117.53
36.86,-117.49
36.86,-117.45
36.86,-117.41
36.86,-117.37
36.86,-117.33
36.86,-117.29
36.86,-117.25
36.86,-117.21
36.86,-117.17
36.86,-117.13
36.86,-117.09
36.86,-117.05
36.86,-117.01
36.86,-116.97
36.82,-121.81
36.82,-121.77
36.82,-121.73
36.82,-121.69
36.82,-121.65
36.82,-121.61
36.82,-121.57
36.82,-121.53
36.82,-121.49
36.82,-121.45
36.82,-121.41
36.82,-121.37
36.82,-121.33
36.82,-121.29
36.82,-121.25
36.82,-121.21
36.82,-121.17
36.82,-121.13
36.82,-121.09
36.82,-121.05
36.82,-121.01
36.82,-120.97
36.82,-120.93
36.82,-120.89
36.82,-120.85
36.82,-120.81
36.82,-120.77
36.82,-120.73
36.82,-120.69
36.82,-120.65
36.82,-120.61
36.82,-120.57
36.82,-120.53
36.82,-120.49
36.82,-120.45
36.82,-120.41
36.82,-120.37
36.82,-120.33
36.82,-120.29
36.82,-120.25
36.82,-120.21
36.82,-120.17
36.82,-120.13
36.82,-120.09
36.82,-120.05
36.82,-120.01
36.82,-119.97
36.82,-119.93
36.82,-119.89
36.82,-119.85
36.82,-119.81
36.82,-119.77
36.82,-119.73
36.82,-119.69
36.82,-119.65
36.82,-119.61
36.82,-119.57
36.82,-119.53
36.82,-119.49
36.82,-119.45
36.82,-119.41
36.82,-119.37
36.82,-119.33
36.82,-119.29
36.82,-119.25
36.82,-119.21
36.82,-119.17
36.82,-119.13
36.82,-119.09
36.82,-119.05
36.82,-119.01
36.82,-118.97
36.82,-118.93
36.82,-118.89
36.82,-118.85
36.82,-118.81
36.82,-118.77
36.82,-118.73
36.82,-118.69
36.82,-118.65
36.82,-118.61
36.82,-118.57
36.82,-118.53
36.82,-118.49
36.82,-118.45
36.82,-118.41
36.82,-118.37
36.82,-118.33
36.82,-118.29
36.82,-118.25
36.82,-118.21
36.82,-118.17
36.82,-118.13
36.82,-118.09
36.82,-118.05
36.82,-118.01
36.82,-117.97
36.82,-117.93
36.82,-117.89
36.82,-117.85
36.82,-117.81
36.82,-117.77
36.82,-117.73
36.82,-117.69
36.82,-117.65
36.82,-117.61
36.82,-117.57
36.82,-117.53
36.82,-117.49
36.82,-117.45
36.82,-117.41
36.82,-117.37
36.82,-117.33
36.82,-117.29
36.82,-117.25
36.82,-117.21
36.82,-117.17
36.82,-117.13
36.82,-117.09
36.82,-117.05
36.82,-117.01
36.82,-116.97
36.82,-116.93
36.78,-121.81
36.78,-121.77
36.78,-121.73
36.78,-121.69
36.78,-121.65
36.78,-121.61
36.78,-121.57
36.78,-121.53
36.78,-121.49
36.78,-121.45
36.78,-121.41
36.78,-121.37
36.78,-121.33
36.78,-121.29
36.78,-121.25
36.78,-121.21
36.78,-121.17
36.78,-121.13
36.78,-121.09
36.78,-121.05
36.78,-121.01
36.78,-120.97
36.78,-120.93
36.78,-120.89
36.78,-120.85
36.78,-120.81
36.78,-120.77
36.78,-120.73
36.78,-120.69
36.78,-120.65
36.78,-120.61
36.78,-120.57
36.78,-120.53
36.78,-120.49
36.78,-120.45
36.78,-120.41
36.78,-120.37
36.78,-120.33
36.78,-120.29
36.78,-120.25
36.78,-120.21
36.78,-120.17
36.78,-120.13
36.78,-120.09
36.78,-120.05
36.78,-120.01
36.78,-119.97
36.78,-119.93
36.78,-119.89
36.78,-119.85
36.78,-119.81
36.78,-119.77
36.78,-119.73
36.78,-119.69
36.78,-119.65
36.78,-119.61
36.78,-119.57
36.78,-119.53
36.78,-119.49
36.78,-119.45
36.78,-119.41
36.78,-119.37
36.78,-119.33
36.78,-119.29
36.78,-119.25
36.78,-119.21
36.78,-119.17
36.78,-119.13
36.78,-119.09
36.78,-119.05
36.78,-119.01
36.78,-118.97
36.78,-118.93
36.78,-118.89
36.78,-118.85
36.78,-118.81
36.78,-118.77
36.78,-118.73
36.78,-118.69
36.78,-118.65
36.78,-118.61
36.78,-118.57
36.78,-118.53
36.78,-118.49
36.78,-118.45
36.78,-118.41
36.78,-118.37
36.78,-118.33
36.78,-118.29
36.78,-118.25
36.78,-118.21
36.78,-118.17
36.78,-118.13
36.78,-118.09
36.78,-118.05
36.78,-118.01
36.78,-117.97
36.78,-117.93
36.78,-117.89
36.78,-117.85
36.78,-117.81
36.78,-117.77
36.78,-117.73
36.78,-117.69
36.78,-117.65
36.78,-117.61
36.78,-117.57
36.78,-117.53
36.78,-117.49
36.78,-117.45
36.78,-117.41
36.78,-117.37
36.78,-117.33
36.78,-117.29
36.78,-117.25
36.78,-117.21
36.78,-117.17
36.78,-117.13
36.78,-117.09
36.78,-117.05
36.78,-117.01
36.78,-116.97
36.78,-116.93
36.78,-116.89
36.74,-121.81
36.74,-121.77
36.74,-121.73
36.74,-121.69
36.74,-121.65
36.74,-121.61
36.74,-121.57
36.74,-121.53
36.74,-121.49
36.74,-121.45
36.74,-121.41
36.74,-121.37
36.74,-121.33
36.74,-121.29
36.74,-121.25
36.74,-121.21
36.74,-121.17
36.74,-121.13
36.74,-121.09
36.74,-121.05
36.74,-121.01
36.74,-120.97
36.74,-120.93
36.74,-120.89
36.74,-120.85
36.74,-120.81
36.74,-120.77
36.74,-120.73
36.74,-120.69
36.74,-120.65
36.74,-120.61
36.74,-120.57
36.74,-120.53
36.74,-120.49
36.74,-120.45
36.74,-120.41
36.74,-120.37
36.74,-120.33
36.74,-120.29
36.74,-120.25
36.74,-120.21
36.74,-120.17
36.74,-120.13
36.74,-120.09
36.74,-120.05
36.74,-120.01
36.74,-119.97
36.74,-119.93
36.74,-119.89
36.74,-119.85
36.74,-119.81
36.74,-119.77
36.74,-119.73
36.74,-119.69
36.74,-119.65
36.74,-119.61
36.74,-119.57
36.74,-119.53
36.74,-119.49
36.74,-119.45
36.74,-119.41
36.74,-119.37
36.74,-119.33
36.74,-119.29
36.74,-119.25
36.74,-119.21
36.74,-119.17
36.74,-119.13
36.74,-119.09
36.74,-119.05
36.74,-119.01
36.74,-118.97
36.74,-118.93
36.74,-118.89
36.74,-118.85
36.74,-118.81
36.74,-118.77
36.74,-118.73
36.74,-118.69
36.74,-118.65
36.74,-118.61
36.74,-118.57
36.74,-118.53
36.74,-118.49
36.74,-118.45
36.74,-118.41
36.74,-118.37
36.74,-118.33
36.74,-118.29
36.74,-118.25
36.74,-118.21
36.74,-118.17
36.74,-118.13
36.74,-118.09
36.74,-118.05
36.74,-118.01
36.74,-117.97
36.74,-117.93
36.74,-117.89
36.74,-117.85
36.74,-117.81
36.74,-117.77
36.74,-117.73
36.74,-117.69
36.74,-117.65
36.74,-117.61
36.74,-117.57
36.74,-117.53
36.74,-117.49
36.74,-117.45
36.74,-117.41
36.74,-117.37
36.74,-117.33
36.74,-117.29
36.74,-117.25
36.74,-117.21
36.74,-117.17
36.74,-117.13
36.74,-117.09
36.74,-117.05
36.74,-117.01
36.74,-116.97
36.74,-116.93
36.74,-116.89
36.74,-116.85
36.74,-116.81
36.7,-121.81
36.7,-121.77
36.7,-121.73
36.7,-121.69
36.7,-121.65
36.7,-121.61
36.7,-121.57
36.7,-121.53
36.7,-121.49
36.7,-121.45
36.7,-121.41
36.7,-121.37
36.7,-121.33
36.7,-121.29
36.7,-121.25
36.7,-121.21
36.7,-121.17
36.7,-121.13
36.7,-121.09
36.7,-121.05
36.7,-121.01
36.7,-120.97
36.7,-120.93
36.7,-120.89
36.7,-120.85
36.7,-120.81
36.7,-120.77
36.7,-120.73
36.7,-120.69
36.7,-120.65
36.7,-120.61
36.7,-120.57
36.7,-120.53
36.7,-120.49
36.7,-120.45
36.7,-120.41
36.7,-120.37
36.7,-120.33
36.7,-120.29
36.7,-120.25
36.7,-120.21
36.7,-120.17
36.7,-120.13
36.7,-120.09
36.7,-120.05
36.7,-120.01
36.7,-119.97
36.7,-119.93
36.7,-119.89
36.7,-119.85
36.7,-119.81
36.7,-119.77
36.7,-119.73
36.7,-119.69
36.7,-119.65
36.7,-119.61
36.7,-119.57
36.7,-119.53
36.7,-119.49
36.7,-119.45
36.7,-119.41
36.7,-119.37
36.7,-119.33
36.7,-119.29
36.7,-119.25
36.7,-119.21
36.7,-119.17
36.7,-119.13
36.7,-119.09
36.7,-119.05
36.7,-119.01
36.7,-118.97
36.7,-118.93
36.7,-118.89
36.7,-118.85
36.7,-118.81
36.7,-118.77
36.7,-118.73
36.7,-118.69
36.7,-118.65
36.7,-118.61
36.7,-118.57
36.7,-118.53
36.7,-118.49
36.7,-118.45
36.7,-118.41
36.7,-118.37
36.7,-118.33
36.7,-118.29
36.7,-118.25
36.7,-118.21
36.7,-118.17
36.7,-118.13
36.7,-118.09
36.7,-118.05
36.7,-118.01
36.7,-117.97
36.7,-117.93
36.7,-117.89
36.7,-117.85
36.7,-117.81
36.7,-117.77
36.7,-117.73
36.7,-117.69
36.7,-117.65
36.7,-117.61
36.7,-117.57
36.7,-117.53
36.7,-117.49
36.7,-117.45
36.7,-117.41
36.7,-117.37
36.7,-117.33
36.7,-117.29
36.7,-117.25
36.7,-117.21
36.7,-117.17
36.7,-117.13
36.7,-117.09
36.7,-117.05
36.7,-117.01
36.7,-116.97
36.7,-116.93
36.7,-116.89
36.7,-116.85
36.7,-116.81
36.7,-116.77
36.66,-121.85
36.66,-121.81
36.66,-121.77
36.66,-121.73
36.66,-121.69
36.66,-121.65
36.66,-121.61
36.66,-121.57
36.66,-121.53
36.66,-121.49
36.66,-121.45
36.66,-121.41
36.66,-121.37
36.66,-121.33
36.66,-121.29
36.66,-121.25
36.66,-121.21
36.66,-121.17
36.66,-121.13
36.66,-121.09
36.66,-121.05
36.66,-121.01
36.66,-120.97
36.66,-120.93
36.66,-120.89
36.66,-120.85
36.66,-120.81
36.66,-120.77
36.66,-120.73
36.66,-120.69
36.66,-120.65
36.66,-120.61
36.66,-120.57
36.66,-120.53
36.66,-120.49
36.66,-120.45
36.66,-120.41
36.66,-120.37
36.66,-120.33
36.66,-120.29
36.66,-120.25
36.66,-120.21
36.66,-120.17
36.66,-120.13
36.66,-120.09
36.66,-120.05
36.66,-120.01
36.66,-119.97
36.66,-119.93
36.66,-119.89
36.66,-119.85
36.66,-119.81
36.66,-119.77
36.66,-119.73
36.66,-119.69
36.66,-119.65
36.66,-119.61
36.66,-119.57
36.66,-119.53
36.66,-119.49
36.66,-119.45
36.66,-119.41
36.66,-119.37
36.66,-119.33
36.66,-119.29
36.66,-119.25
36.66,-119.21
36.66,-119.17
36.66,-119.13
36.66,-119.09
36.66,-119.05
36.66,-119.01
36.66,-118.97
36.66,-118.93
36.66,-118.89
36.66,-118.85
36.66,-118.81
36.66,-118.77
36.66,-118.73
36.66,-118.69
36.66,-118.65
36.66,-118.61
36.66,-118.57
36.66,-118.53
36.66,-118.49
36.66,-118.45
36.66,-118.41
36.66,-118.37
36.66,-118.33
36.66,-118.29
36.66,-118.25
36.66,-118.21
36.66,-118.17
36.66,-118.13
36.66,-118.09
36.66,-118.05
36.66,-118.01
36.66,-117.97
36.66,-117.93
36.66,-117.89
36.66,-117.85
36.66,-117.81
36.66,-117.77
36.66,-117.73
36.66,-117.69
36.66,-117.65
36.66,-117.61
36.66,-117.57
36.66,-117.53
36.66,-117.49
36.66,-117.45
36.66,-117.41
36.66,-117.37
36.66,-117.33
36.66,-117.29
36.66,-117.25
36.66,-117.21
36.66,-117.17
36.66,-117.13
36.66,-117.09
36.66,-117.05
36.66,-117.01
36.66,-116.97
36.66,-116.93
36.66,-116.89
36.66,-116.85
36.66,-116.81
36.66,-116.77
36.66,-116.73
36.62,-121.97
36.62,-121.93
36.62,-121.89
36.62,-121.85
36.62,-121.81
36.62,-121.77
36.62,-121.73
36.62,-121.69
36.62,-121.65
36.62,-121.61
36.62,-121.57
36.62,-121.53
36.62,-121.49
36.62,-121.45
36.62,-121.41
36.62,-121.37
36.62,-121.33
36.62,-121.29
36.62,-121.25
36.62,-121.21
36.62,-121.17
36.62,-121.13
36.62,-121.09
36.62,-121.05
36.62,-121.01
36.62,-120.97
36.62,-120.93
36.62,-120.89
36.62,-120.85
36.62,-120.81
36.62,-120.77
36.62,-120.73
36.62,-120.69
36.62,-120.65
36.62,-120.61
36.62,-120.57
36.62,-120.53
36.62,-120.49
36.62,-120.45
36.62,-120.41
36.62,-120.37
36.62,-120.33
36.62,-120.29
36.62,-120.25
36.62,-120.21
36.62,-120.17
36.62,-120.13
36.62,-120.09
36.62,-120.05
36.62,-120.01
36.62,-119.97
36.62,-119.93
36.62,-119.89
36.62,-119.85
36.62,-119.81
36.62,-119.77
36.62,-119.73
36.62,-119.69
36.62,-119.65
36.62,-119.61
36.62,-119.57
36.62,-119.53
36.62,-119.49
36.62,-119.45
36.62,-119.41
36.62,-119.37
36.62,-119.33
36.62,-119.29
36.62,-119.25
36.62,-119.21
36.62,-119.17
36.62,-119.13
36.62,-119.09
36.62,-119.05
36.62,-119.01
36.62,-118.97
36.62,-118.93
36.62,-118.89
36.62,-118.85
36.62,-118.81
36.62,-118.77
36.62,-118.73
36.62,-118.69
36.62,-118.65
36.62,-118.61
36.62,-118.57
36.62,-118.53
36.62,-118.49
36.62,-118.45
36.62,-118.41
36.62,-118.37
36.62,-118.33
36.62,-118.29
36.62,-118.25
36.62,-118.21
36.62,-118.17
36.62,-118.13
36.62,-118.09
36.62,-118.05
36.62,-118.01
36.62,-117.97
36.62,-117.93
36.62,-117.89
36.62,-117.85
36.62,-117.81
36.62,-117.77
36.62,-117.73
36.62,-117.69
36.62,-117.65
36.62,-117.61
36.62,-117.57
36.62,-117.53
36.62,-117.49
36.62,-117.45
36.62,-117.41
36.62,-117.37
36.62,-117.33
36.62,-117.29
36.62,-117.25
36.62,-117.21
36.62,-117.17
36.62,-117.13
36.62,-117.09
36.62,-117.05
36.62,-117.01
36.62,-116.97
36.62,-116.93
36.62,-116.89
36.62,-116.85
36.62,-116.81
36.62,-116.77
36.62,-116.73
36.62,-116.69
36.62,-116.65
36.58,-121.97
36.58,-121.93
36.58,-121.89
36.58,-121.85
36.58,-121.81
36.58,-121.77
36.58,-121.73
36.58,-121.69
36.58,-121.65
36.58,-121.61
36.58,-121.57
36.58,-121.53
36.58,-121.49
36.58,-121.45
36.58,-121.41
36.58,-121.37
36.58,-121.33
36.58,-121.29
36.58,-121.25
36.58,-121.21
36.58,-121.17
36.58,-121.13
36.58,-121.09
36.58,-121.05
36.58,-121.01
36.58,-120.97
36.58,-120.93
36.58,-120.89
36.58,-120.85
36.58,-120.81
36.58,-120.77
36.58,-120.73
36.58,-120.69
36.58,-120.65
36.58,-120.61
36.58,-120.57
36.58,-120.53
36.58,-120.49
36.58,-120.45
36.58,-120.41
36.58,-120.37
36.58,-120.33
36.58,-120.29
36.58,-120.25
36.58,-120.21
36.58,-120.17
36.58,-120.13
36.58,-120.09
36.58,-120.05
36.58,-120.01
36.58,-119.97
36.58,-119.93
36.58,-119.89
36.58,-119.85
36.58,-119.81
36.58,-119.77
36.58,-119.73
36.58,-119.69
36.58,-119.65
36.58,-119.61
36.58,-119.57
36.58,-119.53
36.58,-119.49
36.58,-119.45
36.58,-119.41
36.58,-119.37
36.58,-119.33
36.58,-119.29
36.58,-119.25
36.58,-119.21
36.58,-119.17
36.58,-119.13
36.58,-119.09
36.58,-119.05
36.58,-119.01
36.58,-118.97
36.58,-118.93
36.58,-118.89
36.58,-118.85
36.58,-118.81
36.58,-118.77
36.58,-118.73
36.58,-118.69
36.58,-118.65
36.58,-118.61
36.58,-118.57
36.58,-118.53
36.58,-118.49
36.58,-118.45
36.58,-118.41
36.58,-118.37
36.58,-118.33
36.58,-118.29
36.58,-118.25
36.58,-118.21
36.58,-118.17
36.58,-118.13
36.58,-118.09
36.58,-118.05
36.58,-118.01
36.58,-117.97
36.58,-117.93
36.58,-117.89
36.58,-117.85
36.58,-117.81
36.58,-117.77
36.58,-117.73
36.58,-117.69
36.58,-117.65
36.58,-117.61
36.58,-117.57
36.58,-117.53
36.58,-117.49
36.58,-117.45
36.58,-117.41
36.58,-117.37
36.58,-117.33
36.58,-117.29
36.58,-117.25
36.58,-117.21
36.58,-117.17
36.58,-117.13
36.58,-117.09
36.58,-117.05
36.58,-117.01
36.58,-116.97
36.58,-116.93
36.58,-116.89
36.58,-116.85
36.58,-116.81
36.58,-116.77
36.58,-116.73
36.58,-116.69
36.58,-116.65
36.58,-116.61
36.54,-121.93
36.54,-121.89
36.54,-121.85
36.54,-121.81
36.54,-121.77
36.54,-121.73
36.54,-121.69
36.54,-121.65
36.54,-121.61
36.54,-121.57
36.54,-121.53
36.54,-121.49
36.54,-121.45
36.54,-121.41
36.54,-121.37
36.54,-121.33
36.54,-121.29
36.54,-121.25
36.54,-121.21
36.54,-121.17
36.54,-121.13
36.54,-121.09
36.54,-121.05
36.54,-121.01
36.54,-120.97
36.54,-120.93
36.54,-120.89
36.54,-120.85
36.54,-120.81
36.54,-120.77
36.54,-120.73
36.54,-120.69
36.54,-120.65
36.54,-120.61
36.54,-120.57
36.54,-120.53
36.54,-120.49
36.54,-120.45
36.54,-120.41
36.54,-120.37
36.54,-120.33
36.54,-120.29
36.54,-120.25
36.54,-120.21
36.54,-120.17
36.54,-120.13
36.54,-120.09
36.54,-120.05
36.54,-120.01
36.54,-119.97
36.54,-119.93
36.54,-119.89
36.54,-119.85
36.54,-119.81
36.54,-119.77
36.54,-119.73
36.54,-119.69
36.54,-119.65
36.54,-119.61
36.54,-119.57
36.54,-119.53
36.54,-119.49
36.54,-119.45
36.54,-119.41
36.54,-119.37
36.54,-119.33
36.54,-119.29
36.54,-119.25
36.54,-119.21
36.54,-119.17
36.54,-119.13
36.54,-119.09
36.54,-119.05
36.54,-119.01
36.54,-118.97
36.54,-118.93
36.54,-118.89
36.54,-118.85
36.54,-118.81
36.54,-118.77
36.54,-118.73
36.54,-118.69
36.54,-118.65
36.54,-118.61
36.54,-118.57
36.54,-118.53
36.54,-118.49
36.54,-118.45
36.54,-118.41
36.54,-118.37
36.54,-118.33
36.54,-118.29
36.54,-118.25
36.54,-118.21
36.54,-118.17
36.54,-118.13
36.54,-118.09
36.54,-118.05
36.54,-118.01
36.54,-117.97
36.54,-117.93
36.54,-117.89
36.54,-117.85
36.54,-117.81
36.54,-117.77
36.54,-117.73
36.54,-117.69
36.54,-117.65
36.54,-117.61
36.54,-117.57
36.54,-117.53
36.54,-117.49
36.54,-117.45
36.54,-117.41
36.54,-117.37
36.54,-117.33
36.54,-117.29
36.54,-117.25
36.54,-117.21
36.54,-117.17
36.54,-117.13
36.54,-117.09
36.54,-117.05
36.54,-117.01
36.54,-116.97
36.54,-116.93
36.54,-116.89
36.54,-116.85
36.54,-116.81
36.54,-116.77
36.54,-116.73
36.54,-116.69
36.54,-116.65
36.54,-116.61
36.54,-116.57
36.5,-121.93
36.5,-121.89
36.5,-121.85
36.5,-121.81
36.5,-121.77
36.5,-121.73
36.5,-121.69
36.5,-121.65
36.5,-121.61
36.5,-121.57
36.5,-121.53
36.5,-121.49
36.5,-121.45
36.5,-121.41
36.5,-121.37
36.5,-121.33
36.5,-121.29
36.5,-121.25
36.5,-121.21
36.5,-121.17
36.5,-121.13
36.5,-121.09
36.5,-121.05
36.5,-121.01
36.5,-120.97
36.5,-120.93
36.5,-120.89
36.5,-120.85
36.5,-120.81
36.5,-120.77
36.5,-120.73
36.5,-120.69
36.5,-120.65
36.5,-120.61
36.5,-120.57
36.5,-120.53
36.5,-120.49
36.5,-120.45
36.5,-120.41
36.5,-120.37
36.5,-120.33
36.5,-120.29
36.5,-120.25
36.5,-120.21
36.5,-120.17
36.5,-120.13
36.5,-120.09
36.5,-120.05
36.5,-120.01
36.5,-119.97
36.5,-119.93
36.5,-119.89
36.5,-119.85
36.5,-119.81
36.5,-119.77
36.5,-119.73
36.5,-119.69
36.5,-119.65
36.5,-119.61
36.5,-119.57
36.5,-119.53
36.5,-119.49
36.5,-119.45
36.5,-119.41
36.5,-119.37
36.5,-119.33
36.5,-119.29
36.5,-119.25
36.5,-119.21
36.5,-119.17
36.5,-119.13
36.5,-119.09
36.5,-119.05
36.5,-119.01
36.5,-118.97
36.5,-118.93
36.5,-118.89
36.5,-118.85
36.5,-118.81
36.5,-118.77
36.5,-118.73
36.5,-118.69
36.5,-118.65
36.5,-118.61
36.5,-118.57
36.5,-118.53
36.5,-118.49
36.5,-118.45
36.5,-118.41
36.5,-118.37
36.5,-118.33
36.5,-118.29
36.5,-118.25
36.5,-118.21
36.5,-118.17
36.5,-118.13
36.5,-118.09
36.5,-118.05
36.5,-118.01
36.5,-117.97
36.5,-117.93
36.5,-117.89
36.5,-117.85
36.5,-117.81
36.5,-117.77
36.5,-117.73
36.5,-117.69
36.5,-117.65
36.5,-117.61
36.5,-117.57
36.5,-117.53
36.5,-117.49
36.5,-117.45
36.5,-117.41
36.5,-117.37
36.5,-117.33
36.5,-117.29
36.5,-117.25
36.5,-117.21
36.5,-117.17
36.5,-117.13
36.5,-117.09
36.5,-117.05
36.5,-117.01
36.5,-116.97
36.5,-116.93
36.5,-116.89
36.5,-116.85
36.5,-116.81
36.5,-116.77
36.5,-116.73
36.5,-116.69
36.5,-116.65
36.5,-116.61
36.5,-116.57
36.5,-116.53
36.46,-121.93
36.46,-121.89
36.46,-121.85
36.46,-121.81
36.46,-121.77
36.46,-121.73
36.46,-121.69
36.46,-121.65
36.46,-121.61
36.46,-121.57
36.46,-121.53
36.46,-121.49
36.46,-121.45
36.46,-121.41
36.46,-121.37
36.46,-121.33
36.46,-121.29
36.46,-121.25
36.46,-121.21
36.46,-121.17
36.46,-121.13
36.46,-121.09
36.46,-121.05
36.46,-121.01
36.46,-120.97
36.46,-120.93
36.46,-120.89
36.46,-120.85
36.46,-120.81
36.46,-120.77
36.46,-120.73
36.46,-120.69
36.46,-120.65
36.46,-120.61
36.46,-120.57
36.46,-120.53
36.46,-120.49
36.46,-120.45
36.46,-120.41
36.46,-120.37
36.46,-120.33
36.46,-120.29
36.46,-120.25
36.46,-120.21
36.46,-120.17
36.46,-120.13
36.46,-120.09
36.46,-120.05
36.46,-120.01
36.46,-119.97
36.46,-119.93
36.46,-119.89
36.46,-119.85
36.46,-119.81
36.46,-119.77
36.46,-119.73
36.46,-119.69
36.46,-119.65
36.46,-119.61
36.46,-119.57
36.46,-119.53
36.46,-119.49
36.46,-119.45
36.46,-119.41
36.46,-119.37
36.46,-119.33
36.46,-119.29
36.46,-119.25
36.46,-119.21
36.46,-119.17
36.46,-119.13
36.46,-119.09
36.46,-119.05
36.46,-119.01
36.46,-118.97
36.46,-118.93
36.46,-118.89
36.46,-118.85
36.46,-118.81
36.46,-118.77
36.46,-118.73
36.46,-118.69
36.46,-118.65
36.46,-118.61
36.46,-118.57
36.46,-118.53
36.46,-118.49
36.46,-118.45
36.46,-118.41
36.46,-118.37
36.46,-118.33
36.46,-118.29
36.46,-118.25
36.46,-118.21
36.46,-118.17
36.46,-118.13
36.46,-118.09
36.46,-118.05
36.46,-118.01
36.46,-117.97
36.46,-117.93
36.46,-117.89
36.46,-117.85
36.46,-117.81
36.46,-117.77
36.46,-117.73
36.46,-117.69
36.46,-117.65
36.46,-117.61
36.46,-117.57
36.46,-117.53
36.46,-117.49
36.46,-117.45
36.46,-117.41
36.46,-117.37
36.46,-117.33
36.46,-117.29
36.46,-117.25
36.46,-117.21
36.46,-117.17
36.46,-117.13
36.46,-117.09
36.46,-117.05
36.46,-117.01
36.46,-116.97
36.46,-116.93
36.46,-116.89
36.46,-116.85
36.46,-116.81
36.46,-116.77
36.46,-116.73
36.46,-116.69
36.46,-116.65
36.46,-116.61
36.46,-116.57
36.46,-116.53
36.46,-116.49
36.46,-116.45
36.42,-121.93
36.42,-121.89
36.42,-121.85
36.42,-121.81
36.42,-121.77
36.42,-121.73
36.42,-121.69
36.42,-121.65
36.42,-121.61
36.42,-121.57
36.42,-121.53
36.42,-121.49
36.42,-121.45
36.42,-121.41
36.42,-121.37
36.42,-121.33
36.42,-121.29
36.42,-121.25
36.42,-121.21
36.42,-121.17
36.42,-121.13
36.42,-121.09
36.42,-121.05
36.42,-121.01
36.42,-120.97
36.42,-120.93
36.42,-120.89
36.42,-120.85
36.42,-120.81
36.42,-120.77
36.42,-120.73
36.42,-120.69
36.42,-120.65
36.42,-120.61
36.42,-120.57
36.42,-120.53
36.42,-120.49
36.42,-120.45
36.42,-120.41
36.42,-120.37
36.42,-120.33
36.42,-120.29
36.42,-120.25
36.42,-120.21
36.42,-120.17
36.42,-120.13
36.42,-120.09
36.42,-120.05
36.42,-120.01
36.42,-119.97
36.42,-119.93
36.42,-119.89
36.42,-119.85
36.42,-119.81
36.42,-119.77
36.42,-119.73
36.42,-119.69
36.42,-119.65
36.42,-119.61
36.42,-119.57
36.42,-119.53
36.42,-119.49
36.42,-119.45
36.42,-119.41
36.42,-119.37
36.42,-119.33
36.42,-119.29
36.42,-119.25
36.42,-119.21
36.42,-119.17
36.42,-119.13
36.42,-119.09
36.42,-119.05
36.42,-119.01
36.42,-118.97
36.42,-118.93
36.42,-118.89
36.42,-118.85
36.42,-118.81
36.42,-118.77
36.42,-118.73
36.42,-118.69
36.42,-118.65
36.42,-118.61
36.42,-118.57
36.42,-118.53
36.42,-118.49
36.42,-118.45
36.42,-118.41
36.42,-118.37
36.42,-118.33
36.42,-118.29
36.42,-118.25
36.42,-118.21
36.42,-118.17
36.42,-118.13
36.42,-118.09
36.42,-118.05
36.42,-118.01
36.42,-117.97
36.42,-117.93
36.42,-117.89
36.42,-117.85
36.42,-117.81
36.42,-117.77
36.42,-117.73
36.42,-117.69
36.42,-117.65
36.42,-117.61
36.42,-117.57
36.42,-117.53
36.42,-117.49
36.42,-117.45
36.42,-117.41
36.42,-117.37
36.42,-117.33
36.42,-117.29
36.42,-117.25
36.42,-117.21
36.42,-117.17
36.42,-117.13
36.42,-117.09
36.42,-117.05
36.42,-117.01
36.42,-116.97
36.42,-116.93
36.42,-116.89
36.42,-116.85
36.42,-116.81
36.42,-116.77
36.42,-116.73
36.42,-116.69
36.42,-116.65
36.42,-116.61
36.42,-116.57
36.42,-116.53
36.42,-116.49
36.42,-116.45
36.42,-116.41
36.38,-121.89
36.38,-121.85
36.38,-121.81
36.38,-121.77
36.38,-121.73
36.38,-121.69
36.38,-121.65
36.38,-121.61
36.38,-121.57
36.38,-121.53
36.38,-121.49
36.38,-121.45
36.38,-121.41
36.38,-121.37
36.38,-121.33
36.38,-121.29
36.38,-121.25
36.38,-121.21
36.38,-121.17
36.38,-121.13
36.38,-121.09
36.38,-121.05
36.38,-121.01
36.38,-120.97
36.38,-120.93
36.38,-120.89
36.38,-120.85
36.38,-120.81
36.38,-120.77
36.38,-120.73
36.38,-120.69
36.38,-120.65
36.38,-120.61
36.38,-120.57
36.38,-120.53
36.38,-120.49
36.38,-120.45
36.38,-120.41
36.38,-120.37
36.38,-120.33
36.38,-120.29
36.38,-120.25
36.38,-120.21
36.38,-120.17
36.38,-120.13
36.38,-120.09
36.38,-120.05
36.38,-120.01
36.38,-119.97
36.38,-119.93
36.38,-119.89
36.38,-119.85
36.38,-119.81
36.38,-119.77
36.38,-119.73
36.38,-119.69
36.38,-119.65
36.38,-119.61
36.38,-119.57
